2023-11-14 21:48:47.151 | INFO     | scripts.train_CUB:train_val:49 - config: {'seed': 60, 'm': 16, 'alpha': 1, 'beta': 1.0, 'beta2': 0.01, 'mome': 0.9, 'epoch_change': 9, 'sigma': 1.0, 'gamma': 20.0, 'lambda': 0.0001, 'mu': 1, 'nu': 1, 'eta': 55, 'dcc_iter': 10, 'optimizer': {'type': <class 'torch.optim.rmsprop.RMSprop'>, 'optim_param': {'lr': 1e-05, 'weight_decay': 1e-05}}, 'resize_size': 256, 'crop_size': 224, 'batch_size': 64, 'net': <class 'model.Net.MoCo'>, 'dataset': 'nabirds', 'without_BN': False, 'epoch': 1000, 'test_map': 3, 'stop_iter': 10, 'device': device(type='cuda'), 'n_gpu': 1, 'bit_list': [32], 'max_norm': 5.0, 'T': 0.001, 'resnet_url': '../../Pretrain/resnet50-19c8e357.pth', 'url': '../../Pretrain/moco_v2_800ep_pretrain.pth', 'txt_path': '../../data/glove/glove.6B.50d.txt', 'label_size': 100, 'update_center': False, 'topk': -1, 'n_class': 555, 'data_path': '../../data/nabirds/images/', 'data': {'train_set': {'list_path': './data/nabirds/train.txt', 'batch_size': 64}, 'test_set': {'list_path': './data/nabirds/test.txt', 'batch_size': 64}, 'database': {'list_path': './data/nabirds/train.txt', 'batch_size': 64}}, 'order_seed': 80, 'center_path': './centerswithoutVar/CSQ_init_True_555_32.npy', 'CSQ_center': './CSQcenters/CSQ_555_32.npy', 'remarks': 'Ours', 'save_path': './results/nabirds/Ours', 'save_center': './results/nabirds/Ours/ours_32.npy', 'info': '[Ours]', 'loss_way': 'Ours', 'num_train': 23929}
2023-11-14 22:07:09.541 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 5/1000 22:07:09 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-14 22:10:40.827 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.009762312786125722, center loss: 3.640470785088837, pair loss: 0
2023-11-14 22:10:40.827 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 6/1000 22:10:40 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-14 22:14:12.022 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.009338326806969503, center loss: 3.4818875398486853, pair loss: 0
2023-11-14 22:18:34.381 | INFO     | scripts.train_CUB:train_val:98 - save in ./results/nabirds/Ours
2023-11-14 22:18:34.382 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 6/1000 22:10:40 bits: 32 dataset: nabirds Best mAP: 0.17069563334616467, current mAP: 0.17069563334616467
2023-11-14 22:18:34.382 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 7/1000 22:18:34 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-14 22:22:09.213 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.008960510544319523, center loss: 3.340598442591727, pair loss: 0
2023-11-14 22:22:09.214 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 8/1000 22:22:09 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-14 22:27:16.549 | INFO     | scripts.train_CUB:train_val:49 - config: {'seed': 60, 'm': 16, 'alpha': 1, 'beta': 1.0, 'beta2': 0.01, 'mome': 0.9, 'epoch_change': 9, 'sigma': 1.0, 'gamma': 20.0, 'lambda': 0.0001, 'mu': 1, 'nu': 1, 'eta': 55, 'dcc_iter': 10, 'optimizer': {'type': <class 'torch.optim.rmsprop.RMSprop'>, 'optim_param': {'lr': 1e-05, 'weight_decay': 1e-05}}, 'resize_size': 256, 'crop_size': 224, 'batch_size': 64, 'net': <class 'model.Net.MoCo'>, 'dataset': 'nabirds', 'without_BN': False, 'epoch': 1000, 'test_map': 3, 'stop_iter': 10, 'device': device(type='cuda'), 'n_gpu': 1, 'bit_list': [32], 'max_norm': 5.0, 'T': 0.001, 'resnet_url': '../../Pretrain/resnet50-19c8e357.pth', 'url': '../../Pretrain/moco_v2_800ep_pretrain.pth', 'txt_path': '../../data/glove/glove.6B.50d.txt', 'label_size': 100, 'update_center': False, 'topk': -1, 'n_class': 555, 'data_path': '../../data/nabirds/images/', 'data': {'train_set': {'list_path': './data/nabirds/train.txt', 'batch_size': 64}, 'test_set': {'list_path': './data/nabirds/test.txt', 'batch_size': 64}, 'database': {'list_path': './data/nabirds/train.txt', 'batch_size': 64}}, 'order_seed': 80, 'center_path': './centerswithoutVar/CSQ_init_True_555_32.npy', 'CSQ_center': './CSQcenters/CSQ_555_32.npy', 'remarks': 'Ours', 'save_path': './results/nabirds/Ours', 'save_center': './results/nabirds/Ours/ours_32.npy', 'info': '[Ours]', 'loss_way': 'Ours', 'num_train': 23929}
2023-11-14 22:27:16.549 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 1/1000 22:27:16 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-14 22:30:49.702 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.012913769444719675, center loss: 4.819235174916685, pair loss: 0
2023-11-14 22:30:49.702 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 2/1000 22:30:49 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-14 22:34:23.716 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.011677771863990768, center loss: 4.3569315345957875, pair loss: 0
2023-11-14 22:34:23.717 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 3/1000 22:34:23 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-14 22:37:57.489 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.010889707785597778, center loss: 4.062145716510713, pair loss: 0
2023-11-14 22:42:21.026 | INFO     | scripts.train_CUB:train_val:98 - save in ./results/nabirds/Ours
2023-11-14 22:42:21.027 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 3/1000 22:34:23 bits: 32 dataset: nabirds Best mAP: 0.09445125905583181, current mAP: 0.09445125905583181
2023-11-14 22:42:21.027 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 4/1000 22:42:21 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-14 22:45:55.561 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.010281483351407364, center loss: 3.8346373848617077, pair loss: 0
2023-11-14 22:45:55.562 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 5/1000 22:45:55 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-14 22:49:31.968 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.009762312786125722, center loss: 3.640470785088837, pair loss: 0
2023-11-14 22:49:31.968 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 6/1000 22:49:31 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-14 22:53:07.389 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.009338326806969503, center loss: 3.4818875398486853, pair loss: 0
2023-11-14 22:57:31.393 | INFO     | scripts.train_CUB:train_val:98 - save in ./results/nabirds/Ours
2023-11-14 22:57:31.393 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 6/1000 22:49:31 bits: 32 dataset: nabirds Best mAP: 0.17069563334616467, current mAP: 0.17069563334616467
2023-11-14 22:57:31.394 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 7/1000 22:57:31 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-14 23:01:02.856 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.008960510544319523, center loss: 3.340598442591727, pair loss: 0
2023-11-14 23:01:02.857 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 8/1000 23:01:02 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-14 23:04:35.832 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.008640392720798917, center loss: 3.220911568030715, pair loss: 0
2023-11-14 23:04:35.833 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 9/1000 23:04:35 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-14 23:08:07.695 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.008354646648046247, center loss: 3.114094728603959, pair loss: 0
2023-11-14 23:12:25.848 | INFO     | scripts.train_CUB:train_val:98 - save in ./results/nabirds/Ours
2023-11-14 23:12:25.849 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 9/1000 23:04:35 bits: 32 dataset: nabirds Best mAP: 0.24726844298123118, current mAP: 0.24726844298123118
2023-11-14 23:12:25.849 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 10/1000 23:12:25 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-14 23:15:57.379 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.8241591356336114, center loss: 3.1843752348795533, pair loss: 305.0405960083008
2023-11-14 23:15:57.379 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 11/1000 23:15:57 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-14 23:19:31.722 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.794342739537438, center loss: 3.33195030875504, pair loss: 293.74170911312103
2023-11-14 23:19:31.722 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 12/1000 23:19:31 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-14 23:23:04.001 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7739294753036398, center loss: 3.5262025026604533, pair loss: 285.91290724277496
2023-11-14 23:27:20.428 | INFO     | scripts.train_CUB:train_val:98 - save in ./results/nabirds/Ours
2023-11-14 23:27:20.428 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 12/1000 23:19:31 bits: 32 dataset: nabirds Best mAP: 0.2914833894719363, current mAP: 0.2914833894719363
2023-11-14 23:27:20.428 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 13/1000 23:27:20 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-14 23:30:53.808 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7598104720765894, center loss: 3.7006040941923857, pair loss: 280.4580094218254
2023-11-14 23:30:53.808 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 14/1000 23:30:53 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-14 23:34:27.396 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7493405651281224, center loss: 3.847538447007537, pair loss: 276.39536839723587
2023-11-14 23:34:27.396 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 15/1000 23:34:27 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-14 23:38:00.340 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7421071044901476, center loss: 3.971489679068327, pair loss: 273.56618624925613
2023-11-14 23:42:18.835 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 15/1000 23:34:27 bits: 32 dataset: nabirds Best mAP: 0.2914833894719363, current mAP: 0.2534120459790896
2023-11-14 23:42:18.835 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 16/1000 23:42:18 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-14 23:45:52.418 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7364349140521677, center loss: 4.074440454132855, pair loss: 271.34198266267776
2023-11-14 23:45:52.418 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 17/1000 23:45:52 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-14 23:49:25.175 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7313139582062788, center loss: 4.15966231841594, pair loss: 269.3416603207588
2023-11-14 23:49:25.175 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 18/1000 23:49:25 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-14 23:52:58.749 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.727857140455654, center loss: 4.233469340018928, pair loss: 267.97515445947647
2023-11-14 23:57:17.510 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 18/1000 23:49:25 bits: 32 dataset: nabirds Best mAP: 0.2914833894719363, current mAP: 0.21959176088999713
2023-11-14 23:57:17.510 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 19/1000 23:57:17 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 00:00:51.339 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7252343432469801, center loss: 4.291330948472023, pair loss: 266.9365280866623
2023-11-15 00:00:51.339 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 20/1000 00:00:51 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 00:04:23.989 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7227623414865789, center loss: 4.344599436968565, pair loss: 265.9588586091995
2023-11-15 00:04:23.990 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 21/1000 00:04:23 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 00:07:57.762 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.720799761022476, center loss: 4.3866117456927896, pair loss: 265.1829936504364
2023-11-15 00:12:16.228 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 21/1000 00:04:23 bits: 32 dataset: nabirds Best mAP: 0.2914833894719363, current mAP: 0.19588852160772183
2023-11-15 00:12:16.228 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 22/1000 00:12:16 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 00:15:46.950 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7191335652920015, center loss: 4.427233795635402, pair loss: 264.51935827732086
2023-11-15 00:15:46.950 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 23/1000 00:15:46 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 00:19:19.761 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7178761428371471, center loss: 4.4600137658417225, pair loss: 264.01645374298096
2023-11-15 00:19:19.761 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 24/1000 00:19:19 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 00:22:54.684 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7168833935324521, center loss: 4.489899227395654, pair loss: 263.6153898835182
2023-11-15 00:27:11.701 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 24/1000 00:19:19 bits: 32 dataset: nabirds Best mAP: 0.2914833894719363, current mAP: 0.17903069204379873
2023-11-15 00:27:11.701 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 25/1000 00:27:11 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 00:30:43.426 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7155662413268166, center loss: 4.514886814169586, pair loss: 263.09790992736816
2023-11-15 00:30:43.426 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 26/1000 00:30:43 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 00:34:17.348 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.714739764437956, center loss: 4.536931496113539, pair loss: 262.76682794094086
2023-11-15 00:34:17.349 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 27/1000 00:34:17 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 00:37:52.549 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.714017404273232, center loss: 4.556765845045447, pair loss: 262.4769129753113
2023-11-15 00:42:08.076 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 27/1000 00:34:17 bits: 32 dataset: nabirds Best mAP: 0.2914833894719363, current mAP: 0.16489156728165458
2023-11-15 00:42:08.076 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 28/1000 00:42:08 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 00:45:41.315 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7132570906118914, center loss: 4.574407243169844, pair loss: 262.17499977350235
2023-11-15 00:45:41.315 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 29/1000 00:45:41 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 00:49:14.937 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7129196674428522, center loss: 4.590370466932654, pair loss: 262.032919049263
2023-11-15 00:49:14.937 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 30/1000 00:49:14 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 00:52:48.300 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7123638380338801, center loss: 4.604176307097077, pair loss: 261.8113275170326
2023-11-15 00:57:04.605 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 30/1000 00:49:14 bits: 32 dataset: nabirds Best mAP: 0.2914833894719363, current mAP: 0.15607367871371094
2023-11-15 00:57:04.606 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 31/1000 00:57:04 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 01:00:37.551 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7118366035548124, center loss: 4.618661744520068, pair loss: 261.5997034907341
2023-11-15 01:00:37.552 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 32/1000 01:00:37 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 01:04:09.294 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7115127710416356, center loss: 4.629063398577273, pair loss: 261.4682449698448
2023-11-15 01:04:09.295 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 33/1000 01:04:09 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 01:07:41.426 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7111247223328779, center loss: 4.637719080783427, pair loss: 261.31449085474014
2023-11-15 01:11:53.592 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 33/1000 01:04:09 bits: 32 dataset: nabirds Best mAP: 0.2914833894719363, current mAP: 0.14108875876978116
2023-11-15 01:11:53.593 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 34/1000 01:11:53 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 01:15:25.419 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7109895616291678, center loss: 4.644686515443027, pair loss: 261.2569867968559
2023-11-15 01:15:25.420 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 35/1000 01:15:25 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 01:18:58.918 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7106690245834901, center loss: 4.651282696053386, pair loss: 261.130634367466
2023-11-15 01:18:58.918 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 36/1000 01:18:58 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 01:22:31.297 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7105549934076115, center loss: 4.659802109003067, pair loss: 261.07947850227356
2023-11-15 01:26:42.853 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 36/1000 01:18:58 bits: 32 dataset: nabirds Best mAP: 0.2914833894719363, current mAP: 0.13569734263241962
2023-11-15 01:26:42.854 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 37/1000 01:26:42 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 01:30:14.230 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7102595848195693, center loss: 4.667172584682703, pair loss: 260.9616787433624
2023-11-15 01:30:14.230 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 38/1000 01:30:14 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 01:33:46.051 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7101893405863308, center loss: 4.674076018854976, pair loss: 260.9285642504692
2023-11-15 01:33:46.052 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 39/1000 01:33:46 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 01:37:18.466 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.709924876052428, center loss: 4.677405467256904, pair loss: 260.82639795541763
2023-11-15 01:41:30.947 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 39/1000 01:33:46 bits: 32 dataset: nabirds Best mAP: 0.2914833894719363, current mAP: 0.12819342394683456
2023-11-15 01:41:30.947 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 40/1000 01:41:30 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 01:45:02.759 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7098036955065906, center loss: 4.681578105315566, pair loss: 260.7768676877022
2023-11-15 01:45:02.760 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 41/1000 01:45:02 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 01:48:37.277 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7093214341663422, center loss: 4.684683647938073, pair loss: 260.5935032963753
2023-11-15 01:48:37.277 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 42/1000 01:48:37 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 01:52:11.270 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7091845989546036, center loss: 4.687074217945337, pair loss: 260.5399167537689
2023-11-15 01:56:27.135 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 42/1000 01:48:37 bits: 32 dataset: nabirds Best mAP: 0.2914833894719363, current mAP: 0.1263047466561886
2023-11-15 01:56:27.136 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 43/1000 01:56:27 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 02:00:00.270 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7091020825393697, center loss: 4.690395308658481, pair loss: 260.50571328401566
2023-11-15 02:00:00.271 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 44/1000 02:00:00 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 02:03:34.706 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7091932768490226, center loss: 4.692913582548499, pair loss: 260.5373536348343
2023-11-15 02:03:34.706 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 45/1000 02:03:34 bits: 32 dataset: nabirds loss way: Ours training...
2023-11-15 02:07:08.832 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7089164892938685, center loss: 4.695354058407247, pair loss: 260.4314328432083
2023-11-15 02:11:20.014 | INFO     | scripts.train_CUB:train_val:101 - valid mAP: 0.2914833894719363
