2023-11-12 12:14:14.945 | INFO     | scripts.train_CUB:train_val:48 - config: {'seed': 60, 'm': 16, 'alpha': 1, 'beta': 1.0, 'beta2': 0.01, 'mome': 0.9, 'epoch_change': 9, 'sigma': 1.0, 'gamma': 20.0, 'lambda': 0.0001, 'mu': 1, 'nu': 1, 'eta': 55, 'dcc_iter': 10, 'optimizer': {'type': <class 'torch.optim.rmsprop.RMSprop'>, 'optim_param': {'lr': 1e-05, 'weight_decay': 1e-05}}, 'resize_size': 256, 'crop_size': 224, 'batch_size': 64, 'net': <class 'model.Net.MoCo'>, 'dataset': 'car_ims', 'without_BN': False, 'epoch': 1000, 'test_map': 3, 'stop_iter': 10, 'device': device(type='cuda'), 'n_gpu': 1, 'bit_list': [64], 'max_norm': 5.0, 'T': 0.001, 'resnet_url': '../../Pretrain/resnet50-19c8e357.pth', 'url': '../../Pretrain/moco_v2_800ep_pretrain.pth', 'txt_path': '../../data/glove/glove.6B.50d.txt', 'label_size': 100, 'update_center': False, 'topk': -1, 'n_class': 196, 'data_path': '../../data/', 'data': {'train_set': {'list_path': './data/car_ims/train.txt', 'batch_size': 64}, 'test_set': {'list_path': './data/car_ims/test.txt', 'batch_size': 64}, 'database': {'list_path': './data/car_ims/train.txt', 'batch_size': 64}}, 'order_seed': 80, 'center_path': './centerswithoutVar/CSQ_init_True_196_64.npy', 'CSQ_center': './CSQcenters/CSQ_196_64.npy', 'remarks': 'Ours', 'save_path': './results/car_ims/Ours', 'save_center': './results/car_ims/Ours/ours_64.npy', 'info': '[Ours]', 'loss_way': 'Ours', 'num_train': 8144}
2023-11-12 12:21:22.823 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 5/1000 12:21:22 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 12:22:45.736 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.02279402634303551, center loss: 2.9140407666563988, pair loss: 0
2023-11-12 12:22:45.737 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 6/1000 12:22:45 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 12:24:08.413 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.021480499955941923, center loss: 2.745900120586157, pair loss: 0
2023-11-12 12:25:48.000 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/car_ims/Ours
2023-11-12 12:25:48.001 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 6/1000 12:22:45 bits: 64 dataset: car_ims Best mAP: 0.12165244611556301, current mAP: 0.12165244611556301
2023-11-12 12:25:48.001 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 7/1000 12:25:48 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 12:27:09.627 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.020183719199849293, center loss: 2.5799106769263744, pair loss: 0
2023-11-12 12:27:09.627 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 8/1000 12:27:09 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 12:28:31.309 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.019038069673115388, center loss: 2.43327228538692, pair loss: 0
2023-11-12 12:28:31.309 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 9/1000 12:28:31 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 12:29:53.304 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.01785546373866964, center loss: 2.281900710426271, pair loss: 0
2023-11-12 12:31:29.332 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/car_ims/Ours
2023-11-12 12:31:29.333 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 9/1000 12:28:31 bits: 64 dataset: car_ims Best mAP: 0.19269030468458437, current mAP: 0.19269030468458437
2023-11-12 12:31:29.333 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 10/1000 12:31:29 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 12:32:51.718 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.8608826124109328, center loss: 2.346125051379204, pair loss: 107.84328454732895
2023-11-12 12:32:51.719 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 11/1000 12:32:51 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 12:34:14.566 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.8194302902556956, center loss: 2.5376082062721252, pair loss: 102.34593516588211
2023-11-12 12:34:14.566 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 12/1000 12:34:14 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 12:35:38.066 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7893552486784756, center loss: 2.7568772453814745, pair loss: 98.2770881652832
2023-11-12 12:37:15.374 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/car_ims/Ours
2023-11-12 12:37:15.375 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 12/1000 12:34:14 bits: 64 dataset: car_ims Best mAP: 0.2200722565862238, current mAP: 0.2200722565862238
2023-11-12 12:37:15.375 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 13/1000 12:37:15 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 12:38:37.277 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7723514819517732, center loss: 2.926542218774557, pair loss: 95.93094950914383
2023-11-12 12:38:37.278 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 14/1000 12:38:37 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 12:40:00.562 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7616506982594728, center loss: 3.0419376492500305, pair loss: 94.44585758447647
2023-11-12 12:40:00.563 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 15/1000 12:40:00 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 12:41:22.290 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7553651691414416, center loss: 3.1304252333939075, pair loss: 93.55282425880432
2023-11-12 12:42:58.752 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 15/1000 12:40:00 bits: 64 dataset: car_ims Best mAP: 0.2200722565862238, current mAP: 0.19881217752380054
2023-11-12 12:42:58.752 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 16/1000 12:42:58 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 12:44:22.064 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7494804328307509, center loss: 3.181750075891614, pair loss: 92.7482578754425
2023-11-12 12:44:22.065 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 17/1000 12:44:22 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 12:45:44.520 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7460194169543684, center loss: 3.218817288056016, pair loss: 92.26820546388626
2023-11-12 12:45:44.520 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 18/1000 12:45:44 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 12:47:07.446 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7426129998639226, center loss: 3.2460128143429756, pair loss: 91.80502182245255
2023-11-12 12:48:44.151 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 18/1000 12:45:44 bits: 64 dataset: car_ims Best mAP: 0.2200722565862238, current mAP: 0.19044369128593225
2023-11-12 12:48:44.152 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 19/1000 12:48:44 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 12:50:06.130 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7407081448473036, center loss: 3.262173354625702, pair loss: 91.5450348854065
2023-11-12 12:50:06.131 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 20/1000 12:50:06 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 12:51:29.985 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7395792854949832, center loss: 3.27124609798193, pair loss: 91.3914822936058
2023-11-12 12:51:29.985 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 21/1000 12:51:29 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 12:52:52.069 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7378629720769823, center loss: 3.2764943316578865, pair loss: 91.16653555631638
2023-11-12 12:54:28.284 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 21/1000 12:51:29 bits: 64 dataset: car_ims Best mAP: 0.2200722565862238, current mAP: 0.19744619093073812
2023-11-12 12:54:28.285 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 22/1000 12:54:28 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 12:55:52.408 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7362038884311914, center loss: 3.2788501735776663, pair loss: 90.95181876420975
2023-11-12 12:55:52.408 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 23/1000 12:55:52 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 12:57:16.670 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7350336704403162, center loss: 3.275082256644964, pair loss: 90.80579680204391
2023-11-12 12:57:16.671 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 24/1000 12:57:16 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 12:58:44.102 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7334489282220602, center loss: 3.2699810303747654, pair loss: 90.60809016227722
2023-11-12 13:00:22.156 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 24/1000 12:57:16 bits: 64 dataset: car_ims Best mAP: 0.2200722565862238, current mAP: 0.20913610452255058
2023-11-12 13:00:22.156 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 25/1000 13:00:22 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:01:44.049 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.733549612108618, center loss: 3.258791033178568, pair loss: 90.6321429014206
2023-11-12 13:01:44.050 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 26/1000 13:01:44 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:03:06.127 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.732713813893497, center loss: 3.246883537620306, pair loss: 90.5370928645134
2023-11-12 13:03:06.127 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 27/1000 13:03:06 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:04:29.043 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7323146928101778, center loss: 3.230541752651334, pair loss: 90.50233101844788
2023-11-12 13:06:03.227 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 27/1000 13:03:06 bits: 64 dataset: car_ims Best mAP: 0.2200722565862238, current mAP: 0.21702096135389595
2023-11-12 13:06:03.227 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 28/1000 13:06:03 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:07:25.377 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7316573220305145, center loss: 3.2267738301306963, pair loss: 90.42195761203766
2023-11-12 13:07:25.377 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 29/1000 13:07:25 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:08:47.582 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7308144057169557, center loss: 3.212251029908657, pair loss: 90.3285853266716
2023-11-12 13:08:47.583 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 30/1000 13:08:47 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:10:09.670 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7304752101190388, center loss: 3.1954952981323004, pair loss: 90.3019271492958
2023-11-12 13:11:45.495 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/car_ims/Ours
2023-11-12 13:11:45.495 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 30/1000 13:08:47 bits: 64 dataset: car_ims Best mAP: 0.2383226097343107, current mAP: 0.2383226097343107
2023-11-12 13:11:45.495 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 31/1000 13:11:45 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:13:08.192 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7301798015832901, center loss: 3.1757166981697083, pair loss: 90.28387594223022
2023-11-12 13:13:08.193 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 32/1000 13:13:08 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:14:31.484 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7297499780543149, center loss: 3.157951734960079, pair loss: 90.24664330482483
2023-11-12 13:14:31.485 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 33/1000 13:14:31 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:15:54.407 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7291858033277094, center loss: 3.1418844275176525, pair loss: 90.19049340486526
2023-11-12 13:17:30.044 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/car_ims/Ours
2023-11-12 13:17:30.044 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 33/1000 13:14:31 bits: 64 dataset: car_ims Best mAP: 0.25588688108343866, current mAP: 0.25588688108343866
2023-11-12 13:17:30.044 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 34/1000 13:17:30 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:18:52.860 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7290405663661659, center loss: 3.116723580285907, pair loss: 90.19707781076431
2023-11-12 13:18:52.861 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 35/1000 13:18:52 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:20:15.141 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7290363446809351, center loss: 3.0990577936172485, pair loss: 90.21420127153397
2023-11-12 13:20:15.142 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 36/1000 13:20:15 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:21:37.503 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7284802426584065, center loss: 3.0800349041819572, pair loss: 90.16203075647354
2023-11-12 13:23:12.177 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/car_ims/Ours
2023-11-12 13:23:12.177 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 36/1000 13:20:15 bits: 64 dataset: car_ims Best mAP: 0.27695892839602615, current mAP: 0.27695892839602615
2023-11-12 13:23:12.178 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 37/1000 13:23:12 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:24:34.919 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7278589946217835, center loss: 3.063841374590993, pair loss: 90.09872472286224
2023-11-12 13:24:34.920 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 38/1000 13:24:34 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:25:57.730 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7274047429673374, center loss: 3.0358142275363207, pair loss: 90.0685977935791
2023-11-12 13:25:57.731 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 39/1000 13:25:57 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:27:21.069 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7270521814934909, center loss: 3.013749996200204, pair loss: 90.04552388191223
2023-11-12 13:28:56.799 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/car_ims/Ours
2023-11-12 13:28:56.800 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 39/1000 13:25:57 bits: 64 dataset: car_ims Best mAP: 0.2942257584534362, current mAP: 0.2942257584534362
2023-11-12 13:28:56.800 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 40/1000 13:28:56 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:30:19.392 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.726928458083421, center loss: 2.998690042644739, pair loss: 90.04474472999573
2023-11-12 13:30:19.393 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 41/1000 13:30:19 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:31:42.140 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7267924873158336, center loss: 2.9704371225088835, pair loss: 90.05558097362518
2023-11-12 13:31:42.141 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 42/1000 13:31:42 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:33:05.187 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7264165533706546, center loss: 2.944061266258359, pair loss: 90.03383249044418
2023-11-12 13:34:42.010 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/car_ims/Ours
2023-11-12 13:34:42.010 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 42/1000 13:31:42 bits: 64 dataset: car_ims Best mAP: 0.31370269205525875, current mAP: 0.31370269205525875
2023-11-12 13:34:42.011 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 43/1000 13:34:42 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:36:04.878 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7260542274452746, center loss: 2.918056709691882, pair loss: 90.01344537734985
2023-11-12 13:36:04.879 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 44/1000 13:36:04 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:37:27.978 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7259111381135881, center loss: 2.888833189383149, pair loss: 90.0243536233902
2023-11-12 13:37:27.979 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 45/1000 13:37:27 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:38:51.725 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7256617215462029, center loss: 2.8611315693706274, pair loss: 90.02015256881714
2023-11-12 13:40:28.116 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/car_ims/Ours
2023-11-12 13:40:28.117 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 45/1000 13:37:27 bits: 64 dataset: car_ims Best mAP: 0.3372985376162748, current mAP: 0.3372985376162748
2023-11-12 13:40:28.117 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 46/1000 13:40:28 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:41:51.658 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7253086250275373, center loss: 2.8397319801151752, pair loss: 89.99633872509003
2023-11-12 13:41:51.659 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 47/1000 13:41:51 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:43:14.871 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7252265270799398, center loss: 2.809080922976136, pair loss: 90.01646381616592
2023-11-12 13:43:14.872 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 48/1000 13:43:14 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:44:37.746 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7248283587396145, center loss: 2.7772144861519337, pair loss: 89.99737632274628
2023-11-12 13:46:13.589 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/car_ims/Ours
2023-11-12 13:46:13.589 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 48/1000 13:43:14 bits: 64 dataset: car_ims Best mAP: 0.3591907886873392, current mAP: 0.3591907886873392
2023-11-12 13:46:13.590 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 49/1000 13:46:13 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:47:36.987 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7244903719983995, center loss: 2.7439394798129797, pair loss: 89.98740494251251
2023-11-12 13:47:36.988 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 50/1000 13:47:36 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:48:59.660 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7250733063556254, center loss: 2.70498208142817, pair loss: 90.10098451375961
2023-11-12 13:48:59.660 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 51/1000 13:48:59 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:50:22.914 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7243337836116552, center loss: 2.680785907432437, pair loss: 90.03049355745316
2023-11-12 13:51:58.503 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/car_ims/Ours
2023-11-12 13:51:58.503 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 51/1000 13:48:59 bits: 64 dataset: car_ims Best mAP: 0.3806579346780367, current mAP: 0.3806579346780367
2023-11-12 13:51:58.503 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 52/1000 13:51:58 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:53:21.767 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7241711737588048, center loss: 2.6534941736608744, pair loss: 90.0369668006897
2023-11-12 13:53:21.768 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 53/1000 13:53:21 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:54:45.466 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.723700366448611, center loss: 2.6199906412512064, pair loss: 90.0102128982544
2023-11-12 13:54:45.466 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 54/1000 13:54:45 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:56:09.029 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7233535698615015, center loss: 2.5890312623232603, pair loss: 89.9968084692955
2023-11-12 13:57:46.189 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/car_ims/Ours
2023-11-12 13:57:46.190 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 54/1000 13:54:45 bits: 64 dataset: car_ims Best mAP: 0.41029750377383367, current mAP: 0.41029750377383367
2023-11-12 13:57:46.190 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 55/1000 13:57:46 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 13:59:09.602 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7233094270341098, center loss: 2.552424082532525, pair loss: 90.02774852514267
2023-11-12 13:59:09.603 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 56/1000 13:59:09 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 14:00:33.028 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7234215745702386, center loss: 2.5229926891624928, pair loss: 90.0715252161026
2023-11-12 14:00:33.028 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 57/1000 14:00:33 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 14:01:56.466 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7229483597911894, center loss: 2.4831753484904766, pair loss: 90.05077278614044
2023-11-12 14:03:33.365 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/car_ims/Ours
2023-11-12 14:03:33.365 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 57/1000 14:00:33 bits: 64 dataset: car_ims Best mAP: 0.44313093958740873, current mAP: 0.44313093958740873
2023-11-12 14:03:33.365 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 58/1000 14:03:33 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 14:04:56.327 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7225748081691563, center loss: 2.446170873939991, pair loss: 90.03997266292572
2023-11-12 14:04:56.327 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 59/1000 14:04:56 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 14:06:19.168 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.722504248842597, center loss: 2.4215023033320904, pair loss: 90.05560827255249
2023-11-12 14:06:19.169 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 60/1000 14:06:19 bits: 64 dataset: car_ims loss way: Ours training...
2023-11-12 14:07:42.629 | INFO     | scripts.train_CUB:train_val:81 - train loss: 0.7219357606954873, center loss: 2.374106027185917, pair loss: 90.03024923801422
2023-11-12 14:09:18.603 | INFO     | scripts.train_CUB:train_val:97 - save in ./results/car_ims/Ours
2023-11-12 14:09:18.603 | INFO     | scripts.train_CUB:train_val:107 - [Ours] 60/1000 14:06:19 bits: 64 dataset: car_ims Best mAP: 0.4619457241304198, current mAP: 0.4619457241304198
2023-11-12 14:09:18.603 | INFO     | scripts.train_CUB:train_val:53 - [Ours] 61/1000 14:09:18 bits: 64 dataset: car_ims loss way: Ours training...
